,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,activecases,serious_critical,tot_cases/1m_pop,deaths/1m_pop,reported1st_case,ref,date,totaltests,tests/_1m_pop,region,tot_deaths/1m_pop,population,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
2326,netherlands,1705.0,292,43.0,19.0,2.0,1660.0,45.0,100.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2.0,1.0,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2.0,1.0,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0.0,,,1.0,1.0,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1.0,1.0,Stay home if you have any symptoms  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,3.0,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0.0,,0.0,,0.0,,0.0,,1705.0,43.0,81.0,	
2327,netherlands,2051.0,346,58.0,15.0,2.0,1991.0,45.0,120.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2.0,1.0,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2.0,1.0,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0.0,,,1.0,1.0,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1.0,1.0,Stay home if you have any symptoms,3.0,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0.0,,0.0,,0.0,,0.0,,2051.0,58.0,81.0,	
2328,netherlands,2460.0,409,76.0,18.0,2.0,2382.0,45.0,144.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2.0,1.0,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2.0,1.0,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0.0,,,1.0,1.0,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1.0,1.0,Stay home if you have any symptoms  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,3.0,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0.0,,0.0,,0.0,"No number available. Order of millions of masks, first 690.000 arrive. /web/20200322222756/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/21/eerste-lading-mondkapjes-miljoenenorder-binnen",0.0,,2460.0,76.0,81.0,	
2329,netherlands,2994.0,534,106.0,30.0,2.0,2886.0,210.0,175.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2.0,1.0,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2.0,1.0,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0.0,,,1.0,1.0,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1.0,1.0,Stay home if you have any symptoms,3.0,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0.0,,0.0,,0.0,"No number available. Order of millions of masks, first 690.000 arrive. /web/20200322222756/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/21/eerste-lading-mondkapjes-miljoenenorder-binnen",0.0,,2994.0,106.0,81.0,	
2330,netherlands,3631.0,637,136.0,30.0,2.0,3493.0,354.0,212.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2.0,1.0,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2.0,1.0,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0.0,,,1.0,1.0,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1.0,1.0,Stay home if you have any symptoms  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,3.0,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0.0,,0.0,,0.0,"No number available. Order of millions of masks, first 690.000 arrive. /web/20200322222756/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/21/eerste-lading-mondkapjes-miljoenenorder-binnen",0.0,,3631.0,136.0,81.0,	
2331,netherlands,4204.0,573,179.0,43.0,2.0,4023.0,354.0,245.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,"Government statement (translated): everyone is required to stay at home. Public gatherings are forbidden, and citizens should only go outside to do essential groceries, get some quick fresh air, or to provide care for a vulnerable person. https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/23/aangescherpte-maatregelen-om-het-coronavirus-onder-controle-te-krijgen",3.0,,0.0,,0.0,,0.0,,0.0,,4204.0,179.0,86.0,	
2332,netherlands,4749.0,545,213.0,34.0,2.0,4534.0,435.0,277.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,12.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,4749.0,213.0,86.0,	
2333,netherlands,5560.0,811,276.0,63.0,2.0,5282.0,435.0,324.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,16.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,5560.0,276.0,86.0,	
2334,netherlands,6412.0,852,356.0,80.0,3.0,6053.0,582.0,374.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,21.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,6412.0,356.0,86.0,	
2335,netherlands,7431.0,1,434.0,78.0,3.0,6994.0,761.0,434.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,25.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,7431.0,434.0,86.0,	
2336,netherlands,8603.0,1,546.0,+112,3.0,8054.0,761.0,502.0,32.0,Feb 26,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,8603.0,546.0,86.0,	
2337,netherlands,9762.0,1,639.0,+93,3.0,9120.0,914.0,570.0,37.0,Feb 26,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,9762.0,639.0,86.0,	
2338,netherlands,10866.0,1,771.0,+132,250.0,9845.0,972.0,634.0,45.0,Feb 26,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,17134872,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,10866.0,771.0,86.0,	
2339,netherlands,11750.0,884,864.0,+93,250.0,10636.0,1053.0,686.0,50.0,Feb 26,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,netherlands,12595.0,845,1039.0,+175,250.0,11306.0,1053.0,735.0,61.0,Feb 26,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,netherlands,13614.0,1,1173.0,+134,250.0,12191.0,1053.0,795.0,68.0,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,netherlands,14697.0,1,1339.0,+166,250.0,13108.0,1053.0,858.0,78.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,netherlands,15723.0,1,1487.0,+148,250.0,13986.0,1324.0,918.0,87.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,46810.0,2732.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,netherlands,16627.0,904,1651.0,+164,250.0,14726.0,1360.0,970.0,96.0,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,75415.0,4401.0,0,0.0,17134872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,azerbaijan,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,	
2346,azerbaijan,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,	
2347,azerbaijan,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,	
2348,azerbaijan,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,	
2349,azerbaijan,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,azerbaijan,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,azerbaijan,6.0,0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,azerbaijan,6.0,0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,	
2353,azerbaijan,9.0,0,0.0,0,0.0,9.0,0.0,0.9,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,	
2354,azerbaijan,9.0,0,0.0,0,0.0,9.0,0.0,0.9,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,azerbaijan,9.0,0,0.0,0,0.0,9.0,0.0,0.9,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,azerbaijan,11.0,0,0.0,0,0.0,11.0,0.0,1.1,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,azerbaijan,11.0,0,0.0,0,3.0,8.0,0.0,1.1,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,	
2358,azerbaijan,15.0,4,1.0,1.0,3.0,11.0,0.0,1.5,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,,	
2359,azerbaijan,15.0,0,1.0,0,3.0,11.0,0.0,1.5,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,,	
2360,azerbaijan,15.0,0,1.0,0,3.0,11.0,0.0,1.5,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,azerbaijan,23.0,4,1.0,0,6.0,16.0,0.0,2.3,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,,	
2362,azerbaijan,25.0,2,1.0,0,6.0,18.0,0.0,2.5,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,,	
2363,azerbaijan,34.0,9,1.0,0,6.0,27.0,0.0,3.4,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,,	
2364,azerbaijan,34.0,9,1.0,0,6.0,27.0,0.0,3.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,,	
2365,azerbaijan,34.0,0,1.0,0,7.0,26.0,0.0,3.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,,	
2366,azerbaijan,44.0,10,1.0,0,7.0,36.0,0.0,4.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0,,	
2367,azerbaijan,44.0,0,1.0,0,7.0,36.0,0.0,4.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1.0,,	
2368,azerbaijan,53.0,9,1.0,0,11.0,41.0,0.0,5.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,	
2369,azerbaijan,65.0,12,1.0,0,11.0,53.0,0.0,6.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1.0,,	
2370,azerbaijan,72.0,7,1.0,0,10.0,61.0,3.0,7.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,0.1,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,1.0,,	
2371,azerbaijan,87.0,15,1.0,0,10.0,76.0,6.0,9.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,0.1,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,	
2372,azerbaijan,93.0,6,2.0,1.0,10.0,81.0,6.0,9.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,0.2,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,2.0,,	
2373,azerbaijan,122.0,29,3.0,1.0,15.0,104.0,6.0,12.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,0.3,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,3.0,,	
2374,azerbaijan,165.0,43,3.0,0,15.0,147.0,6.0,16.0,0.3,Feb 27,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,3.0,,	
2375,azerbaijan,182.0,17,4.0,+1,15.0,163.0,23.0,18.0,0.4,Feb 27,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,4.0,,	
2376,azerbaijan,209.0,27,4.0,0,15.0,190.0,23.0,21.0,0.4,Feb 27,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,10139177,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,4.0,,	
2377,azerbaijan,273.0,64,4.0,0,26.0,243.0,23.0,27.0,0.4,Feb 27,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,azerbaijan,298.0,25,5.0,+1,26.0,267.0,11.0,29.0,0.5,Feb 27,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,azerbaijan,359.0,61,5.0,0,26.0,328.0,7.0,35.0,0.5,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,azerbaijan,400.0,41,5.0,0,26.0,369.0,7.0,39.0,0.5,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,azerbaijan,443.0,43,5.0,0,32.0,406.0,7.0,44.0,0.5,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,35000.0,3452.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,azerbaijan,521.0,78,5.0,0,32.0,484.0,17.0,51.0,0.5,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,35000.0,3452.0,0,0.0,10139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,mexico,2.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,0.0,0.0,29.0,	
2384,mexico,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,2.0,0.0,29.0,	
2385,mexico,5.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,4.0,0.0,29.0,	
2386,mexico,5.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,5.0,0.0,29.0,	
2387,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2388,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,128932753,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
